,year,state,hydro_gms,oxy_gms,fent_gms,log_oxy,log_hydro,log_fent,gsp,unempl_rate,min_wage,medicaid_rate,log_gsp,log_unempl_rate,log_min_wage,log_medicaid_rate,snap_rate,poverty_rate,gov_dem,death_rate,log_death_rate,cluster_k3,cluster_k4,cluster_num,cluster_lab,risk_num
221,2000,IN,6876.157576245974,4921.808868864901,87.18695959286143,-1.1024052473678687,-0.6598772910420514,-0.7627472864802811,203356.8,3.1,5.15,0.0990054607241853,0.2064758983047764,-1.6597470423414966,-0.9804848813290687,-1.1554820386607794,-1.2664918153353184,-1.2313216527981468,1,3.5408,-2.2106581753958774,2,2,2,Low Risk,0
222,2001,IN,7149.256335104507,6489.493713853023,86.51432170972754,-0.940197214080604,-0.6365552281645195,-0.766552067609387,204705.6,4.2,5.15,0.1089951303575858,0.2127525843626793,-0.8080916140178566,-0.9804848813290687,-0.961305322983458,-1.1053802102768295,-1.2313216527981468,1,4.6642,-1.7164758382399283,2,2,2,Low Risk,0
223,2002,IN,8246.711727012182,6908.6626439030615,106.2005774234982,-0.903478112975417,-0.5510425654673364,-0.6657263189684006,212438.6,5.2,5.15,0.1174739890580959,0.2479588086051423,-0.1778177058670819,-0.9804848813290687,-0.7978627959127041,-0.8791146059409882,-1.051705485837717,1,4.8099,-1.6596996170457512,2,2,2,Low Risk,0
224,2003,IN,9315.380937211436,7309.276175242123,125.45439962766906,-0.8704096555349086,-0.4780759295654044,-0.5836441218365916,223500.2,5.3,5.15,0.1197862453801561,0.2961528827219581,-0.1204832385248308,-0.9804848813290687,-0.753505825725893,-0.6763843633518823,-0.8122172632238104,1,7.1074,-0.9148042236653364,2,2,2,Low Risk,0
225,2004,IN,10377.270834125486,7709.982958466115,144.55683268124037,-0.8390988302567979,-0.4134327769293596,-0.5137342526192472,236921.3,5.4,5.15,0.1255442196679708,0.3515214973646867,-0.0640517138008446,-0.9804848813290687,-0.643445029230735,-0.4862386873546276,-0.3033047901692594,1,8.7959,-0.4918797292980156,2,2,2,Low Risk,0
226,2005,IN,11410.024119965292,8094.111345557683,163.197112229829,-0.8105749590313909,-0.3566196221295208,-0.4538542504904078,243862.2,5.5,5.15,0.1297211041414222,0.378937527965722,-0.0084951317650376,-0.9804848813290687,-0.563957762253906,-0.3939127209866305,-0.0039445119018764,0,9.8413,-0.2652035792720499,2,2,2,Low Risk,0
227,2006,IN,39493.62920434959,14520.43688053587,220.30395866513788,-0.4677078910487146,0.3869409456206521,-0.305537172217218,255462.9,5.0,5.15,0.1313011938568082,0.4230627791826446,-0.2953143882876203,-0.9804848813290687,-0.5339648098137069,-0.3461557408936549,-0.6026650684366425,0,11.7648,0.0999151497839704,2,2,2,Low Risk,0
228,2007,IN,43136.37066787639,12541.715820030522,249.40968301198868,-0.5536561090181051,0.4397771515518309,-0.2441364907399385,269071.3,4.6,5.15,0.1327371830110325,0.4723391872164668,-0.5425384600413543,-0.9804848813290687,-0.5067434584666589,-0.3176152058443748,-0.2434327345157825,0,12.369,0.2033002071405396,2,2,2,Low Risk,0
229,2008,IN,46261.65320550576,12839.958412464484,398.72783074829033,-0.5398679502033613,0.4816660198209712,-0.0117316604976277,273140.1,5.9,5.85,0.1386251973989564,0.4865891662296892,0.2054984598445576,-0.3920340144936973,-0.3954868916897386,-0.2066957296535228,0.504967961152675,0,13.2099,0.3396656323386126,2,2,2,Low Risk,0
230,2009,IN,52440.59827810377,14129.961174813683,469.88453385782566,-0.4837009317306028,0.5567447151754004,0.069679135622069,261500.2,10.3,6.55,0.1526716800904119,0.4452402110029914,1.9730870870062411,0.139111162669855,-0.1323789768106216,0.0680375707647077,1.0438164620339645,0,14.0319,0.4653798410268929,0,0,0,Moderate Risk,1
231,2010,IN,53761.71139857866,20578.63793305281,8925.695243632132,-0.263127790757904,0.5716448512411968,1.531727294287963,280497.0,10.4,7.25,0.160866487777701,0.5118241854169431,2.004658460943744,0.6231281474495632,0.0196429248711649,0.4214095466820005,1.103688517687441,0,14.3781,0.5162814635117239,1,3,0,Moderate Risk,1
232,2011,IN,73460.92494557337,18788.282793992377,665.5880318908374,-0.3165296583877453,0.7586075395204214,0.2423901676805034,288942.9,9.1,7.25,0.1542482438500993,0.5399910392851064,1.5707965474883496,0.6231281474495632,-0.1030483506758871,0.6288487787287855,0.8941363229002726,0,15.3205,0.6492428140456927,0,0,0,Moderate Risk,1
233,2012,IN,67675.33986233536,19886.79824523911,975.8163742401872,-0.2831915916754292,0.7094810293796175,0.4322785059601141,297816.1,8.3,7.25,0.1632838016655085,0.5687095632926709,1.275096672389036,0.6231281474495632,0.0642815945173224,0.7249299888144621,0.7743922115933193,0,15.981,0.7379314964950442,0,0,0,Moderate Risk,1
234,2013,IN,63356.44536455074,18067.072750038307,329.13413368548186,-0.3394945364471295,0.6699883483236933,-0.1067859571303819,308725.4,7.7,7.25,0.1660768250949615,0.6028675091257624,1.0361196186867103,0.6231281474495632,0.1157428412896025,0.7688560000400699,-0.3033047901692594,0,16.5961,0.8174750883736104,0,0,0,Moderate Risk,1
235,2014,IN,40747.16888816499,17578.276049989214,266.5574197937502,-0.355586141377285,0.4056536829834999,-0.211222197759598,325008.3,6.0,7.25,0.1663426172234958,0.6516685577352517,0.2570580222114647,0.6231281474495632,0.1206336166014895,0.6448562442327459,0.5947760446328896,0,18.1805,1.0102117718943238,0,0,0,Moderate Risk,1
236,2015,IN,18746.628149275115,21397.873837159208,272.5598592605685,-0.2402239563609809,-0.0592831796529188,-0.2001972798765719,329527.7,4.8,7.25,0.1742051279412846,0.6647803721680022,-0.4167947595694085,0.6231281474495632,0.2648078419055572,0.4333378465788106,0.2654797385387683,0,19.4945,1.158340574799233,0,0,0,Moderate Risk,1
237,2016,IN,36282.7326233354,111559.4963968236,432.58262963948886,0.72860776099142,0.3361587836932679,0.0286676245182026,337217.2,4.4,7.25,0.1931238001755723,0.6866814923388603,-0.6728556490239151,0.6231281474495632,0.6077994867392467,0.1208154405646985,-0.2434327345157825,0,23.9642,1.599371477895848,0,0,0,Moderate Risk,1
238,2000,IA,2834.772567904306,2676.0802973286623,56.33928437179205,-1.4598156248470964,-1.190419898100836,-0.9766603003876216,93189.8,2.6,5.15,0.0782371997636107,-0.5344104580139196,-2.125770027280034,-0.9804848813290687,-1.5648828666309544,-1.4262264677220708,-1.291193708451623,1,2.5473,-2.762636800551902,2,2,2,Low Risk,0
239,2001,IA,3270.320194734169,3699.481275049053,56.230275815425465,-1.2698686937977506,-1.1048523578498206,-0.9776059116497088,94973.4,3.3,5.15,0.086340470334724,-0.516410100081283,-1.4890801321660474,-0.9804848813290687,-1.404214106435297,-1.4031415591381504,-1.560617958892268,1,3.0075,-2.489950138591311,2,2,2,Low Risk,0
240,2002,IA,3920.3434354587935,4305.342126769712,71.5819699451373,-1.1809046142450972,-0.996310901735468,-0.8595198038123146,99123.2,4.0,5.15,0.0923695928818219,-0.4758049682822456,-0.9486322842909196,-0.9804848813290687,-1.28544649351859,-1.2961636751936023,-1.0217694580109788,1,3.1256,-2.425022959875945,2,2,2,Low Risk,0
241,2003,IA,4560.790469337346,4901.053501377805,86.7469703422741,-1.104884242700353,-0.9057117716162284,-0.7652327908470798,105020.4,4.5,5.15,0.0989001015975872,-0.4209347541525788,-0.6071046710321762,-0.9804848813290687,-1.1575393753978267,-1.2002136051302283,-1.1115775414911933,1,3.3916,-2.2853448758236,2,2,2,Low Risk,0
242,2004,IA,5191.053396916004,5486.428671789167,101.6986696054184,-1.038697394400039,-0.8282082442138258,-0.6870456457862779,116834.4,4.5,5.15,0.1045684385511412,-0.3197196790086548,-0.6071046710321762,-0.9804848813290687,-1.0471335446829595,-1.0141397058940125,-0.5427930127831655,1,4.2333,-1.893355675252987,2,2,2,Low Risk,0
243,2005,IA,5817.97288809339,6068.881824443894,116.56514150666531,-0.979508065360657,-0.7599391910771441,-0.619864609394161,122256.2,4.3,5.15,0.1038970414113357,-0.276650976019025,-0.7398356881704345,-0.9804848813290687,-1.060181159644138,-0.8129721386555809,-0.393112873649474,1,4.8471,-1.6454317242785317,2,2,2,Low Risk,0
244,2006,IA,7834.933914636108,7067.516089905869,692.2030217035289,-0.890141797525342,-0.581714652635138,0.2618451461941811,127052.6,3.7,5.15,0.1215575844787376,-0.2401135568233839,-1.1703521361959788,-0.9804848813290687,-0.7195874097120225,-0.6808277117133891,-0.692473151916857,1,6.5509,-1.073770767509077,2,2,2,Low Risk,0
245,2007,IA,9029.95793245946,7610.90690299452,2027.2456734882028,-0.8466864435930497,-0.4967105648207239,0.7953459996034176,137179.9,3.7,5.15,0.1222057660478819,-0.1672975399446665,-1.1703521361959788,-0.9804848813290687,-0.7071891169524318,-0.5966006591146292,-1.1115775414911933,1,6.8812,-0.9780619182085392,2,2,2,Low Risk,0
246,2008,IA,10245.482268470403,7951.3115326162,1123.7064702795474,-0.821017469422833,-0.4210863608882785,0.5023343879744456,137116.2,4.2,7.25,0.128193934234838,-0.1677385277874886,-0.8080916140178566,0.6231281474495632,-0.5929860938082577,-0.4609537859424885,-0.9319613745307636,1,7.1815,-0.8944651267512026,0,0,0,Moderate Risk,1
247,2009,IA,10918.186030772637,7790.397972889538,3736.245952247739,-0.8330116838662641,-0.3830053792148367,1.0990557245170978,136819.9,6.4,7.25,0.1419233267499101,-0.1697924753783376,0.4561830125641218,0.6231281474495632,-0.3334184392686466,-0.2007000972715216,-0.5727290406099043,1,7.1267,-0.9094888779617591,0,0,0,Moderate Risk,1
248,2010,IA,11715.76120847741,8348.025426543525,4093.3291445898135,-0.7924539934470406,-0.3407849401641931,1.144402110726798,142016.7,6.0,7.25,0.1511588153057695,-0.1343973563305385,0.2570580222114647,0.6231281474495632,-0.1605622805223199,0.1155689648605377,-0.692473151916857,1,8.5698,-0.5440819905651649,0,0,0,Moderate Risk,1
249,2011,IA,12775.5598243752,9074.393243884891,2323.675487049576,-0.7435075469577122,-0.2889268058278174,0.8631312085764766,148102.2,5.5,7.25,0.1618309278565688,-0.0945599612287229,-0.0084951317650376,0.6231281474495632,0.0374636300464184,0.3459085927272024,-0.6625371240901189,0,8.4393,-0.5747763092733862,0,0,0,Moderate Risk,1
250,2012,IA,14439.054974678433,9392.137047979952,2088.7380329748426,-0.7233165054578204,-0.215627632219857,0.8101879159494942,157838.6,5.0,7.25,0.1695308157168445,-0.0341073831631583,-0.2953143882876203,0.6231281474495632,0.1792121591125386,0.5840210825087199,-0.692473151916857,0,8.6605,-0.5229944142648001,0,0,0,Moderate Risk,1
251,2013,IA,12862.204760388377,8576.096896389774,6363.759343475119,-0.7766411167886677,-0.284879176144542,1.3636324344661896,161583.0,4.7,7.25,0.1732759520943602,-0.0118463607639524,-0.4791150740519675,0.6231281474495632,0.2478200050567525,0.6562717517982241,-0.5427930127831655,0,9.2929,-0.3812445502215648,0,0,0,Moderate Risk,1
252,2014,IA,16931.095441908954,8583.399365190533,1493.9452129440515,-0.7761417890445096,-0.120282895071605,0.6437431838768465,172121.9,4.2,7.25,0.1768649396176049,0.0481444209535714,-0.8080916140178566,0.6231281474495632,0.3133621476045904,0.5527601786334511,-0.692473151916857,0,8.7958,-0.4919025500576675,0,0,0,Moderate Risk,1
253,2015,IA,16155.175018481585,8576.758011602582,1854.902689102625,-0.7765958935966848,-0.1483755451015521,0.7512190187747182,179459.2,3.8,7.25,0.182678727058341,0.0877796454691952,-1.0949108705404391,0.6231281474495632,0.4191106575034691,0.4220813268765154,-0.6625371240901189,0,10.2763,-0.1772589175142472,0,0,0,Moderate Risk,1
254,2016,IA,18838.33906885108,15423.986331106524,3680.869235275097,-0.432291042055572,-0.0563606791692565,1.0916374257722163,179939.8,3.6,7.25,0.1889667497080352,0.0903189496070679,-1.2474159184115603,0.6231281474495632,0.5329015733252837,0.3382495784740321,-0.8421532910505486,0,10.6239,-0.1093891957933414,0,0,0,Moderate Risk,1
255,2000,KS,4224.548786684214,3610.117920650732,59.53947637606949,-1.2842116880222771,-0.9515656650115076,-0.9496724455194474,85820.7,3.6,2.65,0.0723623175869748,-0.6126248303416736,-1.2474159184115603,-3.828529830503833,-1.6821247927154352,-1.4006806729224013,-1.3810017919318385,0,3.958,-2.014160565413719,2,2,2,Low Risk,0
256,2001,KS,5273.211968786476,4893.437921190513,59.23664088237493,-1.1057964711897526,-0.8188058159794349,-0.9521644440631418,88594.7,4.2,2.65,0.0764432332332406,-0.582420914826244,-0.8080916140178566,-3.828529830503833,-1.6006162234439392,-1.339821436120272,-0.752345207570334,0,5.2579,-1.4936446933408998,2,2,2,Low Risk,0
257,2002,KS,6598.339896113373,6044.633936912552,79.41753100660209,-0.9818566363558392,-0.6845725933157608,-0.8085771735350622,91049.7,5.1,2.65,0.0793039337985321,-0.5564689650916901,-0.2360844817254901,-3.828529830503833,-1.5436631612356204,-1.2122266391713694,-0.752345207570334,0,6.4487,-1.1042342926988438,2,2,2,Low Risk,0
258,2003,KS,7917.938974749945,7191.245220352228,99.49948659642072,-0.8799603094094182,-0.5754041543929549,-0.697802362441882,94630.2,5.5,2.65,0.090460388600237,-0.5198473140619864,-0.0084951317650376,-3.828529830503833,-1.322984814826661,-1.050691495923086,-0.5427930127831655,1,7.0865,-0.9205745090533404,2,2,2,Low Risk,0
259,2004,KS,9221.97986521956,8324.121562786058,119.35926444563344,-0.7941362641737781,-0.4841102830303208,-0.6081925457688893,98013.9,5.5,2.65,0.0948019893408836,-0.4864903687523162,-0.0084951317650376,-3.828529830503833,-1.23771621877487,-0.9845012934718446,-0.3631768458227358,1,8.4787,-0.5654647192228585,2,2,2,Low Risk,0
260,2005,KS,10516.918557869289,9449.140876822525,139.0770185688335,-0.7197665736575259,-0.4054281112546087,-0.532803370497235,103966.3,5.0,2.65,0.0973216396465375,-0.4305127064098582,-0.2953143882876203,-3.828529830503833,-1.1883854747543583,-0.923228108471654,-0.0338805397286146,1,9.0751,-0.4290555980834554,2,2,2,Low Risk,0
261,2006,KS,13620.640886339832,11389.207336288457,177.1784248702917,-0.6102090949470851,-0.2505700000236396,-0.4132465902323424,112634.0,4.4,2.65,0.0993477578701748,-0.354483096640282,-0.6728556490239151,-3.828529830503833,-1.1487993988259595,-0.8899032743075784,0.0559275437516004,1,9.4872,-0.3394384128409448,2,2,2,Low Risk,0
262,2007,KS,18070.669555194887,13038.067832353216,195.12581932746244,-0.5308849789874225,-0.0812751104394432,-0.3655561889758725,122349.1,4.2,2.65,0.0942335704804789,-0.2759297750572818,-0.8080916140178566,-3.828529830503833,-1.2488606502969724,-0.9062190958086898,-0.2733687623425213,1,9.9794,-0.2369070599357375,2,2,2,Low Risk,0
263,2008,KS,17493.632043174435,13765.022915890882,203.7867737618569,-0.4990526866107863,-0.1007096124634436,-0.3440825922498781,127824.5,4.6,2.65,0.0957474085459225,-0.2343626263131912,-0.5425384600413543,-3.828529830503833,-1.2191931199750996,-0.8779907105893001,0.0259915159248617,1,8.001,-0.6810651112057646,2,2,2,Low Risk,0
264,2009,KS,14495.6348621874,14314.355868010667,203.78218794949984,-0.476094174322789,-0.2132856491522367,-0.344093720077915,124779.5,6.9,2.65,0.1010335001468561,-0.2572541472166288,0.6904708689626411,-3.828529830503833,-1.115919113799619,-0.6424626766647827,0.3253517941922447,1,11.0609,-0.0268874339277469,2,2,2,Low Risk,0
265,2010,KS,15244.40461432871,15314.705486806224,213.7847305697136,-0.4364626486492762,-0.1831250967888851,-0.3203956689106875,127970.4,7.1,7.25,0.110564028283634,-0.2332795226162256,0.7800587292322029,0.6231281474495632,-0.9309684870031312,-0.2659428105661821,0.504967961152675,1,9.559,-0.3241854344512541,0,0,0,Moderate Risk,1
266,2011,KS,16398.368260043542,16804.006668588674,215.07606646892387,-0.3820148929609914,-0.1394279855044099,-0.3174169830280199,135528.5,6.5,7.25,0.1178224084900975,-0.178796693265634,0.5042820939651985,0.6231281474495632,-0.7911730518785797,-0.0501284015229186,0.504967961152675,0,10.1164,-0.209185438965552,0,0,0,Moderate Risk,1
267,2012,KS,16882.017381663463,17247.481083150902,232.3445156953884,-0.3667321033474207,-0.1220212834922811,-0.2792106454460399,140764.1,5.7,7.25,0.1219496218187842,-0.1428088327858867,0.1000988684074617,0.6231281474495632,-0.7120877386310188,-0.0162037785505086,0.4151598776724599,0,11.4807,0.0495989526079146,0,0,0,Moderate Risk,1
268,2013,KS,16348.993846971602,16842.7391350358,207.8826553757364,-0.3806641348783336,-0.1412337844573367,-0.3342418167577258,143065.8,5.3,7.25,0.12411810817873,-0.1274093189697297,-0.1204832385248308,0.6231281474495632,-0.6706518908851904,0.071453169383126,0.1756716550585532,0,11.9586,0.1336000944151873,0,0,0,Moderate Risk,1
269,2014,KS,15321.072745293026,17684.705796821512,216.57478007803664,-0.35204460428979,-0.1801209153780678,-0.3139821838985932,148942.7,4.5,7.25,0.1274642946413949,-0.0891868747739097,-0.6071046710321762,0.6231281474495632,-0.6068689031007793,-0.1147219539099025,-0.1536246510355679,0,11.733,0.0943390972870816,0,0,0,Moderate Risk,1
270,2015,KS,13453.75322594798,18542.33626997061,224.69958291046183,-0.3242605507111237,-0.2579525919949299,-0.2957637928260819,154015.6,4.2,7.25,0.128425777695581,-0.0573873119864105,-0.8080916140178566,0.6231281474495632,-0.5885767016828284,-0.2699992513611278,0.4750319333259362,0,11.8357,0.1122974439398502,0,0,0,Moderate Risk,1
271,2016,KS,12505.966638942948,18284.991250943207,195.5905342518752,-0.332460292134479,-0.301698769931983,-0.3643801302762323,159232.8,4.0,7.25,0.1376607609339422,-0.0257575452713628,-0.9486322842909196,0.6231281474495632,-0.4136708771865617,-0.4249372633473017,-0.4230489014762127,0,11.089,-0.0216851578233093,0,0,0,Moderate Risk,1
272,2000,KY,9720.04411929529,8091.219958389506,67.46328154825277,-0.8107845642588709,-0.4526122668069282,-0.8885496755681465,114099.1,4.2,5.15,0.1411612831842561,-0.342212532431461,-0.8080916140178566,-0.9804848813290687,-0.3477436182636907,-0.1486154738245585,-0.0039445119018764,1,5.9132,-1.2710170607281808,2,2,2,Low Risk,0
273,2001,KY,11172.041123542698,8500.539805493037,67.02609453183918,-0.7818326540161323,-0.3692416708243063,-0.8917330744188019,117335.8,5.2,5.15,0.1494211593920748,-0.3156537514804545,-0.1778177058670819,-0.9804848813290687,-0.192978978690134,-0.1087944677477391,-0.0039445119018764,1,8.4386,-0.5749420947865743,2,2,2,Low Risk,0
274,2002,KY,12719.81961551392,8926.482594211315,85.88783275772487,-0.7531489101172856,-0.2915452523198888,-0.7701222023053707,122215.8,5.7,5.15,0.1517870350560836,-0.27696478015757,0.1000988684074617,-0.9804848813290687,-0.1488546200988521,0.0823756237534429,0.4750319333259362,1,10.4519,-0.1427151000769837,2,2,2,Low Risk,0
275,2003,KY,14232.01045864028,9335.314791470842,104.4090965396134,-0.726876635426635,-0.2242766566016638,-0.6741008519655977,127174.2,6.1,5.15,0.1597206333476635,-0.2392052787360915,0.3078862185667247,-0.9804848813290687,-0.0015491682162698,0.3496858448117227,0.5349039889794132,1,13.5906,0.3987687465331299,2,2,2,Low Risk,0
276,2004,KY,15718.078442855103,9734.91914451674,122.63799169388298,-0.7022863641765121,-0.1648011339538572,-0.5948368151160525,134190.8,5.4,5.15,0.1632562737859015,-0.1882146571328006,-0.0640517138008446,-0.9804848813290687,0.063773780751418,0.5560328566171623,1.5227929072617767,0,12.7705,0.269448343449036,2,2,2,Low Risk,0
277,2005,KY,17151.876687589145,10110.31471699665,140.35505895415017,-0.6800884551250111,-0.1125244395088075,-0.5282900608658224,142708.0,5.9,5.15,0.1645360866149526,-0.1297868439580549,0.2054984598445576,-0.9804848813290687,0.0873701134922874,0.6660069079108649,0.6546481002863664,0,15.3455,0.6526645489087473,2,2,2,Low Risk,0
