state,year,sex,age_group,age_group_detail,race,death_rate,death_rate_log,us_crude_rate,us_age_adjusted_rate,deaths,population,hydro_gms,oxy_gms,fent_gms,state_name,state_abbr,poverty_rate,unempl_rate,gsp,min_wage,snap_rate,medicaid_rate,gov_dem
CT,2006,Both Sexes,All Ages,All Ages,All Races,11.5107,1.0972816100637064,11.5373,11.4883,407,3517460,9508.467692218363,68308.08230960644,413.4330525736469,Connecticut,CT,8.0,4.3,222914.3,7.4,0.0597840487169719,0.1260727911618042,0
CT,2007,Both Sexes,All Ages,All Ages,All Races,12.2348,1.1217173827697684,11.9543,11.8775,433,3527270,9629.019851470372,43663.886178108965,368.45264018297433,Connecticut,CT,8.9,4.5,237397.6,7.65,0.0602624692751051,0.1264759998525772,0
CT,2008,Both Sexes,All Ages,All Ages,All Races,10.7434,1.0697938539356031,11.9864,11.8947,386,3545579,9800.169461360923,48892.6055963402,381.8751550684388,Connecticut,CT,8.1,5.7,240576.2,7.65,0.0635673327261922,0.1331562489511586,0
CT,2009,Both Sexes,All Ages,All Ages,All Races,10.9834,1.0785800560953382,12.0624,11.9388,393,3561807,11410.153201344654,51395.913819352754,347.19205538545464,Connecticut,CT,8.4,7.9,236921.6,8.0,0.0724814679739806,0.1413939609866565,0
CT,2010,Both Sexes,All Ages,All Ages,All Races,10.0601,1.0437590536641457,12.4144,12.2966,363,3574097,11133.275346340683,47066.30179548023,352.7642965125177,Connecticut,CT,8.3,9.1,238051.6,8.25,0.0938958636131735,0.1719892129728195,0
CT,2011,Both Sexes,All Ages,All Ages,All Races,11.2375,1.0876927048111942,13.2674,13.1852,402,3580709,12413.88882574853,48479.03147737546,338.7811789941601,Connecticut,CT,10.1,8.8,236816.3,8.25,0.1055315313758697,0.1808299401134191,1
CT,2012,Both Sexes,All Ages,All Ages,All Races,12.0508,1.1156371342748048,13.2208,13.1422,439,3590347,11303.707404182103,51597.479939839155,329.56583705574974,Connecticut,CT,10.3,8.3,244114.4,8.25,0.1122440231550735,0.1954769265779526,1
CT,2013,Both Sexes,All Ages,All Ages,All Races,15.9945,1.230308391606028,13.9127,13.8005,582,3596080,10282.87112368529,56647.47550685472,317.23305034921356,Connecticut,CT,11.3,7.8,244127.5,8.25,0.1183138558840293,0.2049909856931085,1
CT,2014,Both Sexes,All Ages,All Ages,All Races,17.641,1.270469206453198,14.7574,14.6831,623,3596677,7656.259926482889,55149.41382016653,303.7922322155145,Connecticut,CT,8.6,6.6,248778.9,8.7,0.1220075314561816,0.1810083894279187,1
CT,2015,Both Sexes,All Ages,All Ages,All Races,22.0656,1.3629647562909126,16.304,16.2923,800,3590886,8107.433719296017,51873.467124743525,295.9944566238249,Connecticut,CT,9.1,5.7,262372.7,9.15,0.1232635104130832,0.2274567187845855,1
CT,2016,Both Sexes,All Ages,All Ages,All Races,27.3914,1.453186808421724,19.6925,19.7851,971,3576452,6621.511127225585,43062.94371505811,248.9422023768249,Connecticut,CT,9.8,5.1,266747.3,9.6,0.1206204562648593,0.2411358300301748,1
DE,2000,Both Sexes,All Ages,All Ages,All Races,7.0004,0.9031117011731888,6.1882,6.1749,55,783600,2830.469627360899,10167.401735579377,54.14880040837162,Delaware,DE,8.4,3.7,43515.9,6.15,0.0409703791966407,0.1241370189464795,1
DE,2001,Both Sexes,All Ages,All Ages,All Races,8.0344,0.9558993151325048,6.8057,6.7922,64,795699,2667.2749368793975,11384.777409548084,53.32544090164748,Delaware,DE,6.7,3.5,46555.9,6.15,0.0400729421552622,0.1333732981944177,1
DE,2002,Both Sexes,All Ages,All Ages,All Races,10.4536,1.058942011951211,8.1766,8.1957,84,806169,3109.602639148863,14427.108025736537,76.47465977977323,Delaware,DE,9.1,4.0,45828.2,6.15,0.0491559462097897,0.1430171589331765,1
DE,2003,Both Sexes,All Ages,All Ages,All Races,9.4153,1.017671783786228,8.8881,8.8765,77,818003,3534.6844693723615,17362.42837740204,98.86516308619895,Delaware,DE,7.3,4.3,47731.3,6.15,0.0562675198012721,0.1522341605104137,1
DE,2004,Both Sexes,All Ages,All Ages,All Races,7.6459,0.9368102081003226,9.366,9.3831,63,830803,3943.052384259566,20190.52621379557,120.47681580350579,Delaware,DE,9.1,4.0,51337.7,6.15,0.0669737591221986,0.1611597454510877,1
DE,2005,Both Sexes,All Ages,All Ages,All Races,7.5451,0.9317171494668284,10.0884,10.0699,62,845150,4331.085606105425,22890.825297284508,141.1737561379637,Delaware,DE,9.2,4.1,52028.2,6.15,0.0728699047506359,0.164508075489558,1
DE,2006,Both Sexes,All Ages,All Ages,All Races,9.3592,1.0153262178608826,11.5373,11.4883,78,859268,62833495.874363996,2950962.582494744,276.91718964420875,Delaware,DE,9.3,3.6,54956.7,6.15,0.076458101546898,0.171108431828021,1
DE,2007,Both Sexes,All Ages,All Ages,All Races,11.4094,1.093750783675318,11.9543,11.8775,97,871749,1607214.7273611925,4291335.371632265,2473.6204014901077,Delaware,DE,9.3,3.4,56281.3,6.65,0.0770692022589071,0.1686322553854377,1
DE,2008,Both Sexes,All Ages,All Ages,All Races,14.2858,1.1842881729602852,11.9864,11.8947,124,883874,1609189.2718598195,22868916.547570907,1941.2012329657848,Delaware,DE,9.6,4.9,54777.6,7.15,0.0842077038129869,0.1758089953997968,1
DE,2009,Both Sexes,All Ages,All Ages,All Races,15.3675,1.2139823495940345,12.0624,11.9388,136,891730,2115194.874462858,3003763.34455641,6036.444301017573,Delaware,DE,12.3,8.3,57267.3,7.15,0.101973691588261,0.1864308703307055,1
DE,2010,Both Sexes,All Ages,All Ages,All Races,16.6433,1.2465798187635908,12.4144,12.2966,145,897934,2020366.8973581048,3450600.9455047944,1908.2101485943285,Delaware,DE,12.1,8.4,57986.7,7.25,0.125071004331959,0.2036721050519512,1
DE,2011,Both Sexes,All Ages,All Ages,All Races,17.6336,1.2702967684279312,13.2674,13.1852,160,907135,3822964.2341629285,3798273.3483197684,820.5248054589449,Delaware,DE,13.7,7.5,60821.8,7.25,0.1486993886801685,0.2206537275962357,1
DE,2012,Both Sexes,All Ages,All Ages,All Races,15.2077,1.2097213894210446,13.2208,13.1422,141,917092,4330470.721115196,41756352.14719535,548.3959918008226,Delaware,DE,13.5,7.2,61866.7,7.25,0.1619979078409797,0.2298785264959095,1
DE,2013,Both Sexes,All Ages,All Ages,All Races,18.7293,1.2951116766596735,13.9127,13.8005,166,925749,3611709.054631275,4833942.511259114,6347.823878553474,Delaware,DE,14.0,6.7,61007.5,7.25,0.1658090400789973,0.2284598127279184,1
DE,2014,Both Sexes,All Ages,All Ages,All Races,20.9428,1.3412920447045504,14.7574,14.6831,189,935614,48101802.58617077,8196631.773401725,327.3075013680856,Delaware,DE,11.0,5.7,67549.8,7.75,0.1611089484357422,0.2053122456398856,1
DE,2015,Both Sexes,All Ages,All Ages,All Races,21.9747,1.3612498491464966,16.304,16.2923,198,945934,3642679.657474252,4163888.6596025536,187.55822370725653,Delaware,DE,11.1,4.9,71547.8,8.25,0.1593414940950988,0.2230401635268769,1
DE,2016,Both Sexes,All Ages,All Ages,All Races,30.7819,1.5021798568376947,19.6925,19.7851,282,952065,2818804.884973482,4302868.047032445,172.77870205815782,Delaware,DE,11.6,4.5,69284.2,8.25,0.1555018805569694,0.2132769745848179,1
FL,2000,Both Sexes,All Ages,All Ages,All Races,7.4122,0.9249095894854956,6.1882,6.1749,1159,15982378,6150.768802990394,9818.191385537246,82.10617969366011,Florida,FL,11.0,3.7,488466.1,5.15,0.0549830300828508,0.1070042308731289,0
FL,2001,Both Sexes,All Ages,All Ages,All Races,10.9424,1.0770916133943682,6.8057,6.7922,1746,16356966,6754.352549244157,12579.803185994273,80.22588052087411,Florida,FL,12.7,4.7,516558.8,5.15,0.0542433113818296,0.1174104659751692,0
FL,2002,Both Sexes,All Ages,All Ages,All Races,11.8369,1.108460158044185,8.1766,8.1957,1927,16689370,7850.37517893126,13408.779285856803,93.46781813813224,Florida,FL,12.6,5.6,548397.8,5.15,0.0590273928854114,0.1241562144047378,0
FL,2003,Both Sexes,All Ages,All Ages,All Races,12.358,1.1257414391287155,8.8881,8.8765,2054,17004085,8912.853411400847,14220.156185998834,106.3030442390755,Florida,FL,12.7,5.2,583447.2,5.15,0.0612391081319577,0.127324816360304,0
FL,2004,Both Sexes,All Ages,All Ages,All Races,13.2445,1.1536472095564028,9.366,9.3831,2264,17415318,9881.646605591697,14918.901294251416,118.01409540727306,Florida,FL,11.6,4.6,636087.5,5.15,0.0690327331375746,0.123887258332004,0
FL,2005,Both Sexes,All Ages,All Ages,All Races,13.5467,1.162764482370758,10.0884,10.0699,2371,17842038,10796.363005167907,15571.880073341395,129.07269898203333,Florida,FL,11.1,3.7,697260.1,5.15,0.0774465338544845,0.1267869735508914,0
FL,2006,Both Sexes,All Ages,All Ages,All Races,14.4039,1.1876306905798055,11.5373,11.4883,2591,18166990,1475657.366349393,530125.389224759,1088105.3083626141,Florida,FL,11.5,3.2,744660.6,6.4,0.0780398403918315,0.1228862348688472,0
FL,2007,Both Sexes,All Ages,All Ages,All Races,15.4163,1.2152752800273658,11.9543,11.8775,2794,18367842,899280.3444825817,80264.8255223263,37238.228805503146,Florida,FL,12.5,4.0,768568.1,6.67,0.0671174654050268,0.1114338853742317,0
FL,2008,Both Sexes,All Ages,All Ages,All Races,16.2201,1.2360356691456318,11.9864,11.8947,2963,18527305,456937.4356171595,104526.54212290769,1525398.829018349,Florida,FL,13.1,6.3,750972.8,6.79,0.0785288524153944,0.1187834388217822,0
FL,2009,Both Sexes,All Ages,All Ages,All Races,16.678,1.247433129563036,12.0624,11.9388,3092,18652644,6886741.320195401,146672.016069418,4924.519543119491,Florida,FL,14.6,10.4,725658.1,7.21,0.1046694506151514,0.1422599391271285,0
FL,2010,Both Sexes,All Ages,All Ages,All Races,16.374,1.2398998171769675,12.4144,12.2966,3061,18801310,3272329.4571826295,182708.16938117295,14054070.665978327,Florida,FL,16.0,11.1,738242.3,7.25,0.1381327048414699,0.1493607743838766,0
FL,2011,Both Sexes,All Ages,All Ages,All Races,15.3918,1.2146266465018336,13.2674,13.1852,2918,19057542,49264391.03735572,44196670.969374955,642157.0229404839,Florida,FL,14.9,10.0,746535.3,7.25,0.1613726318525298,0.1606592097710221,0
FL,2012,Both Sexes,All Ages,All Ages,All Races,13.2659,1.1542991754115393,13.2208,13.1422,2597,19317568,3301048.4692248534,72560.28997627505,2468462.722461736,Florida,FL,15.3,8.5,768722.9,7.67,0.1737534983637013,0.1699556043163834,0
FL,2013,Both Sexes,All Ages,All Ages,All Races,12.5629,1.1323525596889052,13.9127,13.8005,2474,19552860,132468.64479456638,12197534.149619665,19360.038311956305,Florida,FL,14.9,7.2,800886.0,7.79,0.1819575298579666,0.1683241478999311,0
FL,2014,Both Sexes,All Ages,All Ages,All Races,13.1958,1.152159872085231,14.7574,14.6831,2634,19893297,11967364.338842766,234214688.00024807,1461.0798785255154,Florida,FL,16.7,6.3,840386.4,7.93,0.1776845114341186,0.1954124454150782,0
FL,2015,Both Sexes,All Ages,All Ages,All Races,16.2362,1.236441524775372,16.304,16.2923,3228,20271272,47538.51156917647,317891397.9963719,1781.3001588457448,Florida,FL,16.2,5.5,897754.7,8.05,0.1809175030018741,0.2019020001047056,0
FL,2016,Both Sexes,All Ages,All Ages,All Races,23.7451,1.3934892132233696,19.6925,19.7851,4728,20612439,33452.6573871937,48273143.23980703,1953911.8436386061,Florida,FL,13.0,4.8,941561.2,8.05,0.1675859924068123,0.1934638198106995,0
GA,2000,Both Sexes,All Ages,All Ages,All Races,4.3622,0.7293430083183496,6.1882,6.1749,364,8186453,5808.752093244779,5333.70349771751,53.73169552185789,Georgia,GA,12.1,3.6,306019.9,3.25,0.0680013851440745,0.1077560896930622,1
GA,2001,Both Sexes,All Ages,All Ages,All Races,6.014,0.8459657615454838,6.8057,6.7922,511,8377038,5946.601531472103,6663.805154041321,52.50925207692743,Georgia,GA,12.9,4.0,317271.2,5.15,0.0684653692629781,0.1112981700691819,1
GA,2002,Both Sexes,All Ages,All Ages,All Races,6.5154,0.8759521004478368,8.1766,8.1957,563,8508256,6636.895210957451,6772.6627231244565,69.01437850483107,Georgia,GA,11.2,5.0,326670.1,5.15,0.0758831187025872,0.1278499377545762,1
GA,2003,Both Sexes,All Ages,All Ages,All Races,6.9438,0.9000283014503423,8.8881,8.8765,607,8622793,7320.354321389833,6891.519661900732,85.18260846572568,Georgia,GA,11.9,4.8,340627.0,5.15,0.0870029003363527,0.1463867913795448,0
GA,2004,Both Sexes,All Ages,All Ages,All Races,7.4828,0.9285392277089238,9.366,9.3831,666,8769252,7956.824196636156,6981.752463037897,100.5595460137307,Georgia,GA,13.1,4.8,364229.0,5.15,0.0988850588396821,0.1499882772213639,0
GA,2005,Both Sexes,All Ages,All Ages,All Races,8.1931,0.9634619842776976,10.0884,10.0699,738,8925922,8562.576840801432,7060.933985307063,115.29923743451938,Georgia,GA,14.4,5.3,386999.9,5.15,0.1032304561926487,0.1535646401570616,0
GA,2006,Both Sexes,All Ages,All Ages,All Races,8.9427,0.9975043356924942,11.5373,11.4883,830,9155813,7871920.9169347435,306595.64165734936,1721.3518058526097,Georgia,GA,12.6,4.7,402501.1,5.15,0.1034110242312725,0.1438499235403781,0
GA,2007,Both Sexes,All Ages,All Ages,All Races,9.6862,1.028823298059835,11.9543,11.8775,923,9349988,106627.07581778652,278190.9412063165,2201.521864909324,Georgia,GA,13.6,4.5,414779.6,5.15,0.1016084726525852,0.1301789906040521,0
GA,2008,Both Sexes,All Ages,All Ages,All Races,9.7082,1.0297164740282712,11.9864,11.8947,935,9504843,157079.7749506638,210641.78201770422,3054.641795004,Georgia,GA,15.5,6.2,411851.7,5.15,0.1074352306503116,0.1318761393533801,0
GA,2009,Both Sexes,All Ages,All Ages,All Races,10.3199,1.053842590311615,12.0624,11.9388,1007,9620846,12276093.643460976,236756.6001740311,2485.5384778991165,Georgia,GA,18.4,9.9,406066.3,5.15,0.1336761860651339,0.1451641570814043,0
GA,2010,Both Sexes,All Ages,All Ages,All Races,10.7099,1.068553186307749,12.4144,12.2966,1054,9687653,6759418.8444385,250777.7488521519,3074.077405252748,Georgia,GA,18.7,10.5,414664.0,5.15,0.163827995833145,0.1502046822855428,0
GA,2011,Both Sexes,All Ages,All Ages,All Races,10.6608,1.0667283466208666,13.2674,13.1852,1058,9815210,94308922.24965522,222900.59366482974,1830.027317297745,Georgia,GA,18.4,10.2,427826.9,5.15,0.1815915868216772,0.1541735922446176,0
GA,2012,Both Sexes,All Ages,All Ages,All Races,10.5933,1.0642070742549488,13.2208,13.1422,1056,9919945,2648970.056778922,140372.94795351126,1652.5608596497761,Georgia,GA,18.1,9.2,443566.1,5.15,0.1931881304013662,0.1591880162764368,0
GA,2013,Both Sexes,All Ages,All Ages,All Races,10.8204,1.0726321732333448,13.9127,13.8005,1098,9992167,306599.57368645363,96441.08670939377,2215.7499712127606,Georgia,GA,16.3,8.2,459578.7,5.15,0.1953564989507624,0.1595190122736784,0
GA,2014,Both Sexes,All Ages,All Ages,All Races,11.8978,1.110515638257253,14.7574,14.6831,1206,10097343,408483.57086612604,495999.2281217632,6784.108090963455,Georgia,GA,16.8,7.1,485282.5,5.15,0.1803698080056992,0.1728324180577908,0
GA,2015,Both Sexes,All Ages,All Ages,All Races,12.6797,1.13607657327787,16.304,16.2923,1302,10214860,326043.3004069057,336454.9871984971,2784.230030406408,Georgia,GA,18.1,6.0,515753.0,5.15,0.1768964279815968,0.1788074349652751,0
GA,2016,Both Sexes,All Ages,All Ages,All Races,13.3349,1.1563946676627146,19.6925,19.7851,1394,10310371,217435.2310044231,195932.93011555297,2684.659702005476,Georgia,GA,15.4,5.4,541292.2,5.15,0.1682674732500541,0.18030953543476,0
HI,2000,Both Sexes,All Ages,All Ages,All Races,5.1481,0.7887409227663859,6.1882,6.1749,63,1211537,2697.7021750057984,4698.96916066121,51.25637929340994,Hawaii,HI,8.9,4.2,41519.9,5.25,0.0972716537606745,0.1255934188092646,1
HI,2001,Both Sexes,All Ages,All Ages,All Races,6.185,0.8564267724702445,6.8057,6.7922,77,1225948,3308.4935086969435,7770.529418866053,50.653861338327566,Hawaii,HI,11.4,4.5,42982.8,5.25,0.0883504031166085,0.1231936427972475,1
HI,2002,Both Sexes,All Ages,All Ages,All Races,6.1251,0.8527909639989233,8.1766,8.1957,77,1239613,3825.1093284759036,8224.398663131155,58.99361332932133,Hawaii,HI,11.3,4.2,45449.9,5.75,0.0858090387887187,0.1279431564528607,1
HI,2003,Both Sexes,All Ages,All Ages,All Races,7.1104,0.9090422738793266,8.8881,8.8765,92,1251154,4337.810932946703,8683.086174843385,67.26550048994768,Hawaii,HI,9.3,4.1,48922.8,6.25,0.080231530251272,0.1380037948965515,0
HI,2004,Both Sexes,All Ages,All Ages,All Races,7.9546,0.9520461907799502,9.366,9.3831,103,1273569,4799.805703499378,9055.406106775526,74.74251493244576,Hawaii,HI,8.4,3.4,53761.1,6.25,0.077411589006956,0.1426196774576014,0
HI,2005,Both Sexes,All Ages,All Ages,All Races,9.4443,1.0188793379185594,10.0884,10.0699,126,1292729,5259.027994266393,9438.552859880145,82.16726011406877,Hawaii,HI,8.6,2.9,58658.7,6.25,0.0723647415660977,0.1471190017397304,0
HI,2006,Both Sexes,All Ages,All Ages,All Races,6.4367,0.8713802621957691,11.5373,11.4883,86,1309731,10454.383677598758,21381.56995808987,167.97797138145162,Hawaii,HI,9.2,2.6,62349.9,6.75,0.0671450855175604,0.1465904067323748,0
HI,2007,Both Sexes,All Ages,All Ages,All Races,10.0354,1.042788079649405,11.9543,11.8775,136,1315675,11184.555961063714,23234.49541074194,190.51440021517473,Hawaii,HI,7.5,2.8,65223.8,7.25,0.0681239667851103,0.1441313394265301,0
HI,2008,Both Sexes,All Ages,All Ages,All Races,8.9609,0.9982985801280372,11.9864,11.8947,123,1332213,12360.349877208824,25999.450586518145,216.18382268188347,Hawaii,HI,9.9,4.3,66857.7,7.25,0.0724741464015138,0.1483756726589516,0
HI,2009,Both Sexes,All Ages,All Ages,All Races,9.6033,1.0254410491089694,12.0624,11.9388,136,1346717,13055.70350375773,30254.98041196978,188.39079786547583,Hawaii,HI,12.5,7.2,65711.3,7.25,0.0850950867925481,0.1629451473472155,0
HI,2010,Both Sexes,All Ages,All Ages,All Races,10.881,1.0748529958812474,12.4144,12.2966,151,1360301,12671.889888984644,32593.632383573047,207.4689737286086,Hawaii,HI,12.1,6.9,68260.2,7.25,0.1012974692128745,0.1812827767322134,0
HI,2011,Both Sexes,All Ages,All Ages,All Races,12.3987,1.1270626632741565,13.2674,13.1852,180,1374810,12640.165000960424,33546.79020336046,208.0352285479448,Hawaii,HI,12.1,6.8,70630.1,7.25,0.1157403346119743,0.1892449154625183,1
HI,2012,Both Sexes,All Ages,All Ages,All Races,10.9729,1.0781993552064706,13.2208,13.1422,155,1392313,11083.834483624085,33382.36837638434,162.87784483086776,Hawaii,HI,13.8,6.0,73676.7,7.25,0.1267723517426104,0.1976442568274825,1
HI,2013,Both Sexes,All Ages,All Ages,All Races,11.0087,1.0794959954641228,13.9127,13.8005,158,1404054,10547.449250768488,31568.99554731164,148.69538155213402,Hawaii,HI,11.1,4.9,75807.8,7.25,0.1344581510435344,0.1988896802611481,1
HI,2014,Both Sexes,All Ages,All Ages,All Races,10.8528,1.073820956329803,14.7574,14.6831,157,1419561,11117.149168271248,28129.239645024696,141.14724350697153,Hawaii,HI,10.8,4.4,77819.3,7.25,0.1373338856927138,0.203007625104451,1
HI,2015,Both Sexes,All Ages,All Ages,All Races,11.3281,1.090896148526071,16.304,16.2923,169,1431603,11055.883956266369,27499.02773931303,129.08632488196795,Hawaii,HI,10.9,3.6,82644.0,7.75,0.1328327538655407,0.2103460351660839,1
HI,2016,Both Sexes,All Ages,All Ages,All Races,12.7513,1.138343756794557,19.6925,19.7851,191,1428557,9785.209340231646,27156.307300222605,112.82001029360397,Hawaii,HI,9.3,3.0,85899.9,8.5,0.1237980356678778,0.2293754583873591,1
ID,2000,Both Sexes,All Ages,All Ages,All Races,5.1309,0.7875242324863317,6.1882,6.1749,64,1293953,6243.673456454755,3384.1816511109755,73.87517166388578,Idaho,ID,12.5,4.7,38130.6,6.15,0.0447819428518658,0.0879855013352008,0
ID,2001,Both Sexes,All Ages,All Ages,All Races,7.8232,0.945626123714087,6.8057,6.7922,98,1319962,6822.347916076371,4807.850529030382,72.41950904647256,Idaho,ID,11.5,5.1,37493.8,6.15,0.045203574042283,0.1048590792765246,0
ID,2002,Both Sexes,All Ages,All Ages,All Races,9.1332,1.0057466144504186,8.1766,8.1957,117,1340372,7936.917512451768,5300.561523218928,83.22577612782123,Idaho,ID,11.3,5.6,38820.0,5.15,0.052222815755626,0.113549074436052,0
ID,2003,Both Sexes,All Ages,All Ages,All Races,7.9078,0.9497704575906196,8.8881,8.8765,102,1363380,9000.868429931494,5767.481186463055,93.52931684490018,Idaho,ID,10.2,5.6,40417.7,5.15,0.0597955082222124,0.1196188883510099,0
ID,2004,Both Sexes,All Ages,All Ages,All Races,7.4015,0.924356831724422,9.366,9.3831,98,1391802,9990.491463584618,6194.712142962864,103.08829847923771,Idaho,ID,9.9,4.9,43865.9,5.15,0.0656666681036526,0.1243237184599533,0
ID,2005,Both Sexes,All Ages,All Ages,All Races,8.0535,0.9568165059271742,10.0884,10.0699,109,1428241,10879.093934427032,6567.769024975477,111.63452106472226,Idaho,ID,9.9,4.0,47958.1,5.15,0.0654238325324647,0.1228280101187404,0
ID,2006,Both Sexes,All Ages,All Ages,All Races,9.3376,1.0144197236960937,11.5373,11.4883,130,1468669,12298.35293397103,8084.485606699536,131.494821688345,Idaho,ID,9.5,3.5,50985.5,5.15,0.0620330380773339,0.1225674403150063,0
ID,2007,Both Sexes,All Ages,All Ages,All Races,8.645,0.9843022319799032,11.9543,11.8775,126,1505105,12287.406342474513,9179.731318318922,137.78605314147518,Idaho,ID,9.9,3.1,53864.9,5.15,0.0578484557555785,0.1221668920108563,0
